sample,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100,m101,m102,m103,m104,m105,m106,m107,m108,m109,m110,m111,m112,m113,m114,m115,m116,m117,m118,m119,m120,m121,m122,m123,m124,m125,m126,m127,m128,m129,m130,m131,m132,m133,m134,m135,m136,m137,m138,m139,m140,m141,m142,m143,m144,m145,m146,m147,m148,m149,m150,m151,m152,m153,m154,m155,m156,m157,m158,m159,m160,m161,m162,m163,m164,m165,m166,m167,m168,m169,m170,m171,m172,m173,m174,m175,m176,m177,m178,m179,m180,m181,m182,m183,m184,m185,m186,m187,m188,m189,m190,m191,m192,m193,m194,m195,m196,m197,m198,m199,m200,m201,m202,m203,m204,m205,m206,m207,m208,m209,m210,m211,m212,m213,m214,m215,m216,m217,m218,m219,m220,m221,m222,m223,m224,m225,m226,m227,m228,m229,m230,m231,m232,m233,m234,m235,m236,m237,m238,m239,m240,m241,m242,m243,m244,m245,m246,m247,m248,m249,m250,m251,m252,m253,m254,m255,m256,m257,m258,m259,m260,m261,m262,m263,m264,m265,m266,m267,m268,m269,m270,m271,m272,m273,m274,m275,m276,m277,m278,m279,m280,m281,m282,m283,m284,m285,m286,m287,m288,m289,m290,m291,m292,m293,m294,m295,m296,m297,m298,m299,m300,m301,m302,m303,m304,m305,m306,m307,m308,m309,m310,m311,m312,m313,m314,m315,m316,m317,m318,m319,m320,m321,m322,m323,m324,m325,m326,m327,m328,m329,m330,m331,m332,m333,m334,m335,m336,m337,m338,m339,m340
0-0909a,875514324,275702066.2,105234825.6,85643024.02,79948350.71,403731.6177,236926.3974,150713958,235722785.7,667219.3365,53378809.61,551068.4299,92789564.94,27857362.2,81131208.97,4064836.951,71041311.95,91747205.08,17970476.81,70621555.12,59284046.82,46747294.33,16584939.45,758654.899,23263844.62,62296945.09,48358229.27,136993149.2,22373.78259,21016276.95,3072903.12,25333519.39,80209.57429,25388652.34,452983.3981,148606.6542,37006495.4,16507768.55,1797151.797,39230685.65,29295825.24,39784957.31,3402455.169,22386294.38,19385253.97,135867.3363,69222572.31,441770.531,18118231.11,3405145.476,19912944.81,482046.1187,22286796.06,3231182.818,19729933.4,15953695.5,24747393.82,24516.93346,257208.2558,13647319.19,22406922.75,42464741.81,19376964.99,2375506.511,17323391.61,11543071.75,15862655.48,18452690.78,19736871.52,149922.7873,4064685.297,25261061.48,722428.0568,16043706.9,2014299.114,28683374.39,13524033.88,10581367.91,33633039.93,14611180.6,2685476.929,17727418.6,1583276.514,838373.1231,10040482.08,123628.6443,6599972.17,8556934.927,3286390.481,145789.1254,7900943.63,22233280.07,11100179.28,7215827.598,127204.4646,10755831.49,26237473.65,2995872.234,4648592.215,6473368.012,10964777.63,12107287.95,4038424.647,5899780.241,5748991.395,5846176.918,3258267.077,3244335.896,954068.9669,1298839.357,5965513.835,9594471.032,2537041.349,1616162.189,145892.1744,3209061.853,275560.7634,3596528.054,6903801.159,3507514.736,5139236.145,3031094.822,3934847.254,2596081.566,710423.357,2912089.327,3625485.767,1275002.133,527445.6424,221583.3783,641253.4379,3654100.724,134285.7833,1456978.097,425551.2382,760311.9481,2135937.037,4156268.803,54740.49316,417717.0594,860791.8331,3372463.179,3467216.879,1165930.398,53424.63018,3942384.539,279584.972,3527895.09,4962965.148,672768.8106,559746.2645,633448.7533,1973150.687,4183587.654,2446075.19,286945.841,1647623.148,3673769.774,2195896.053,4342670.02,296143.1579,2183435.807,1505135.278,151636.3848,432111.7274,199553.0668,273078.2116,1832599.891,2244226.017,306917.6596,1872707.425,2280437.046,130340.5171,1344841.929,2972778.471,324729.2941,415568.6158,2289981.621,673329.5235,325447.7359,1882177.647,621462.6585,778560.2281,998746.9697,1043441.412,2038780.087,83137.44219,1453694.027,362951.7628,1428107.452,1055946.885,1809369.381,158519.7375,376241.7663,1138694.676,548345.178,257658.7681,387705.8963,2206915.05,100053.126,315427.5746,585223.0016,493366.2583,115630.2744,1679095.245,1960226.584,61952.77951,138142.1057,515831.9571,225153.505,1704368.149,457508.7267,145412.2544,186401.4176,830705.2645,452535.8644,375887.7466,180677.3439,1509193.821,52593.30732,67597.23512,512352.734,142700.7892,876156.3351,665915.4732,833136.7518,152994.2874,284123.7657,871727.8319,476988.2801,2118103.994,31952.13452,1395794.124,238623.3171,1115934.465,1746877.23,2990816.69,357790.964,684767.6842,323904.1923,1028109.874,926845.0919,917462.2587,433011.664,336623.6366,1673687.8,153552.344,1134147.906,384764.9313,183494.5333,91786.87124,561092.3814,120262.5015,862757.6287,355572.772,257557.4323,1761745.588,1152162.331,91964.37644,1392803.405,1296461.452,42611.6294,1127215.69,808743.1357,241599.6269,153842.6493,192543.7247,161300.4184,761341.891,282811.1585,71235.60104,227486.1698,766055.5203,444681.1286,330631.8644,224658.9947,198506.6818,112465.1776,481166.637,95570.63954,626249.1793,175185.8286,808185.4674,372518.0578,138929.6616,279780.1361,452264.4183,236030.9787,190985.3048,86639.5941,82183.22973,392442.875,158052.1405,203148.9983,99180.27872,201894.9115,100690.5402,71142.59889,448382.6134,55814.55921,555662.3476,85593.60638,443049.9713,120308.2328,67741.92685,361936.6298,668825.6177,152340.1847,224407.0772,66161.63921,297461.4338,535523.2313,235532.1265,139417.2316,50584.31529,179367.8006,96349.59751,152801.3742,94195.33358,161727.0999,169619.9989,101210.2909,154418.7838,257769.8536,80779.47274,135340.3408,112423.2452,165362.0039,358847.1368,75847.0005,37712.75936,5836.364655,308701.4809,46729.03114,237265.8619,303452.2081,83599.13771,88329.96895,38037.66291,152586.171
0-0909b,319433763.1,178134060.5,29581451,56837764.38,88441056.66,172805974.6,82159.65601,54670919.1,174931856.7,171490.3951,61260361.51,108418.7554,242657242.1,13615974.35,113677181.2,1310190.346,92671943.81,53413322.75,4971454.264,78053484.33,39240624.31,39432840.12,4555346.346,271350.3936,25978134.54,47369785.54,44595105.42,150821428.1,5857.092747,23382039.62,387868.3931,13354300.43,23662401.35,4377265.707,180641502.3,23662401.35,49078201.69,3692898.752,569671.9653,45444987.95,27905927.26,27019253.73,6740836.474,26703315.33,22994231.54,39358774.22,86749904.23,282770.6991,21664781.9,1173666.598,24364658.27,453995.9032,15255871.23,11249933.19,18134698.08,19371050.5,32392123.45,21206.78115,38182.88101,16928123.14,12696491.92,51738708.15,18124688.53,704045.9458,19433457.75,18654564.48,18184897.05,21195399.54,27103006.96,33287.36532,2610677.678,9724211,277296.1418,9140542.32,541180.2812,18454708.27,10911379.03,12854134.95,43302468.72,17012861,413187.3106,8038809.773,663857.4346,367595.8096,7830727.866,58980.89569,26065532.84,4804176.884,733217.5344,109859.9953,4854852.699,12880698.9,4222901.314,3534652.7,48886.55207,10775848.35,19788175.52,683761.6238,5930973.303,4648062.749,3241535.05,4567472.712,4491190.176,3329326.551,3603152.556,2172650.494,3588742.009,3632519.414,2542920.82,676800.4609,16892783.51,6344417.292,2396857.599,1168833.686,2917401.483,3738941.675,35728.30888,561225.021,11234356.33,1551860.326,2875269.343,12292179.6,6648883.633,2118602.409,408692.4777,1517037.465,5992314.761,2585600.092,308474.4517,457957.6838,1199819.295,2397451.76,125376.6895,1040366.171,506222.3589,754286.7783,6672868.797,4774255.668,25845.79074,247819.8312,463578.0544,1825888.941,10364796.99,2017649.738,44549.75785,4927004.121,250931.8882,3230267.202,2534446.904,334964.2059,2498553.416,100488.8632,1391365.323,1297098.029,1479969.719,171128.1031,684033.7503,3952033.272,308165.1469,2876634.462,160708.3694,3243793.811,1990895.301,32423.13571,141802.5842,267906.7438,108721.4724,1621916.392,266245.1272,174911.1307,884983.675,928943.3827,91649.26381,585535.332,1142881.864,123188.8308,352068.7089,1657172.92,244986.9737,100387.781,1522152.053,865237.4989,82410.32597,1218420.657,1242780.459,353716.9431,87462.27124,823381.021,1404396.107,1352642.218,709163.8218,2090186.373,259192.8256,91067.78432,1979043.355,69942.04657,406284.2957,353713.2354,2008613.96,553611.6076,43013.69152,623520.3117,187303.1279,371476.834,2282511.689,1668863.607,70430.79656,60300.31062,508035.92,221350.7284,1873955.485,132204.9321,45132.97239,234517.3004,600923.4413,100218.2443,89597.66534,125929.0235,1365459.643,52050.29599,20324.71087,76682.9444,94044.34304,488232.3265,132512.7724,610512.4335,94638.44726,864240.1649,700722.1175,360589.0111,4458384.001,2146.758196,1147670.855,34634.72005,301084.1913,572741.491,2350702.737,284318.5931,152263.8548,275782.8475,0,316740.3025,640980.7991,47856.9329,490930.8392,1494100.435,106263.9617,728764.0815,947685.766,46002.84809,86022.30552,378607.5073,70274.64894,1088867.026,320169.3123,40114.59788,851025.3258,599584.4459,64880.0781,416996.962,1533116.693,28285.26302,399247.3699,919396.8373,44375.1251,397575.7019,343231.9399,43776.75185,969417.4956,201897.0354,10823.47876,42072.73675,197956.4794,309578.3206,163646.3649,187727.2066,49348.96027,60967.30713,423067.0468,524740.1901,541665.9009,47338.55994,421078.344,77647.0059,34270.56654,139942.931,547517.559,227636.8633,47054.64977,107461.6118,92367.80491,50270.22381,29988.53889,40234.16128,101437.2275,80350.05387,114217.8306,28428.63736,563949.1699,31590.84364,480278.5897,16155.38807,542020.567,28462.32219,187249.7277,68912.58924,104893.7808,53172.02358,258546.5244,66402.70208,439332.5851,171147.941,31699.48975,13639.35657,104738.5584,160580.6136,81243.15399,65828.53196,78811.70021,40767.87305,202619.8586,138861.0409,132122.1804,191587.1544,47275.26214,42590.1233,62621.74056,56932.40982,74187.8714,142074.79,25266.89897,2599.550393,40926.99113,48129.18823,285109.3223,140208.9631,12842.50386,6048.169192,7450.603367,151869.0762
0-0909c,799497937.4,299737398.9,103676277.3,102991110.5,118322969.2,717147.1139,174752.6858,137618344.5,715608.7652,318313.4148,61205344.43,233520.0904,157908898,40994991.1,128817376.2,23508207.95,78731360.1,86844026.82,14718793.14,52874746.06,45257251.78,49052418.09,13097820.85,6251742.102,36184228.29,15063776.55,46232877.21,108586731.6,118664.8312,24361459.53,2180187.906,13582399.2,47160.8349,20649665.65,502123.4296,103074.32,28856889.64,16263503.86,968211.0797,27510907.41,29773547.13,21845961.95,3896571.959,16301421.91,19960795.45,37273296.04,73407806.36,513580.8056,26255698.38,5553071.836,10894007.59,2687039.77,23464293.83,4031584.124,16084361.76,15098419.66,26377101.94,37653.31731,41417292.32,14988793.54,4112171.843,5669713.842,17244865.4,3464041.07,16041232,17672628.73,15887613.95,14697583.4,58911821.02,34437.95532,4642089.124,13601271.14,4371193.224,15556740.52,2854392.647,24219304.41,13470271.73,10258946.79,35956436.13,12053570.66,2675566.889,15563844.91,1034364.653,1407719.639,10269668.48,1425345.837,17369819.96,6852760.338,2559280.324,265323.9872,12398146.31,16321658.62,11896864.67,15651024.99,987830.5513,9878846.648,15184377.3,2200605.346,7986588.942,8653097.824,9218966.497,13270876.47,5467585.352,7714106.963,4878840.369,1709926.149,3688221.905,3634242.494,1384824.156,1167452.486,8305367.311,9319083.405,1240128.474,1731569.574,83577.4936,3999856.166,223291.0555,2617437.59,6204697.738,1558843.493,11640329.13,2786341.382,5951010.985,1773287.134,708122.7425,1523721.143,3702166.904,3595807.252,312287.9914,969939.7758,307920.5857,2473860.257,110544.8907,1339613.092,732810.2186,722491.0328,2663421.884,2639843.94,50818.99534,407902.4231,1232082.523,4151797.568,5473388.892,1827942.225,106295.1651,4052104.709,303283.5759,3032818.019,4579226.765,723052.5831,756846.8866,599317.8953,2720337.137,4217709.882,1956221.736,280626.0922,2382807.305,5137961.953,1356672.746,4044486.024,197112.1658,3022021.818,5352085.019,200442.2986,569543.4652,255724.9555,493669.2731,580844.0446,1161659.833,526617.155,2587373.983,1193523.712,57944.23786,2325274.732,2315747.534,324582.397,242383.5123,1087223.828,75061.86377,482613.1357,2123472.258,732763.4138,534183.1876,1202055.658,1215612.896,1286699.845,88686.46479,1202375.311,495979.9612,1367800.942,694639.4709,1485048.355,51010.9439,195296.928,1708169.144,343666.0566,411827.52,356521.843,1549946.915,115484.0721,214591.4581,834536.4646,488440.022,94557.99177,1254470.41,2574509.858,88849.58616,154000.6781,363735.7761,103732.4731,1054062.436,409859.5666,144987.1443,164241.8186,1433820.788,254624.2979,236680.279,126838.7878,1287617.109,47826.68155,98148.2269,197092.4355,113689.1758,886643.7202,648994.9521,940848.1644,106142.2805,149717.4796,574001.9384,195844.2279,1850688.974,284887.4906,1237898.904,246165.5059,563970.9396,1053216.442,2119616.63,411992.4587,560051.3179,261035.7003,1316578.361,1315230.154,1702962.825,277876.5074,425097.9222,627783.3848,126245.111,1359300.48,569099.5442,123805.6869,117572.4928,629447.1772,91971.37566,715797.1934,388644.3669,205505.3393,1470771.175,1040929.253,64689.96206,957964.7216,1413862.665,47023.30374,780392.249,801869.7312,149242.1424,229818.1801,308444.636,125274.8075,505435.3259,234407.5278,61466.72015,108282.6361,36559.7193,309944.5163,254180.0678,282772.1225,137398.8372,192111.7068,318935.0776,67067.09249,615142.2835,145388.1443,794297.9191,373542.0777,76014.08234,154815.8036,407272.9853,122098.6209,145975.1182,58241.25784,34178.01971,122150.8544,138071.4186,114765.5091,113221.151,104571.9987,59650.27895,83685.14061,425408.9515,37232.85164,464145.806,75575.51243,220414.8834,40973.34822,85670.15839,185471.3594,502881.294,85308.04949,315852.6382,69624.32006,331683.6884,479784.3919,159742.9744,86142.99707,92568.96861,196800.7914,98343.77939,215826.8667,89980.68657,116312.9191,195627.2884,104323.7069,122468.3184,168615.3293,79499.00692,80054.41811,127035.9756,87018.25737,235931.0232,36139.03166,28102.83105,5745.715252,238486.6339,34065.61572,241431.7972,260479.0951,70370.36289,73047.6273,29862.73265,156524.3875
0-0915a,834164.8512,484016417.2,140833157.7,179265968.4,146924723.8,408423696.5,652867697.5,146193407.4,412444376.3,688188142.4,67399508.4,399320.7743,303316636.5,87523478.82,34217.44158,13320349.79,6404443.7,98055094.28,24380724.22,54306071.84,52852094.89,44250259.93,21382883.65,3605512.415,47099794.46,61062686.62,40309813.62,58201006.41,799649.6668,26715522.59,4907315.72,55126616.91,58326.48547,34590133.26,567457.0432,56541.45936,30301170.58,22713617.78,201876.1201,169868454.6,27572318.54,30463370.65,3317912.442,19695157.27,3134048.224,47537510.2,65978693.85,828652.717,16065182.26,14561631.1,14093517.33,125025.9815,13885331.55,23471167.6,31794990.36,12764560.16,30202148.05,432119.7512,74859.75357,12743417.73,19900559.53,10469648.94,15302268.77,5443627.677,13231600.02,12030375.74,13169918.31,12337993.94,15081205.67,160079.5015,7592037.903,25284357.74,2052538.754,16370446.57,4414001.41,30286784.56,12671789.28,9346872.827,30515071.98,12347166.47,4133508.758,17627663.16,1665236.499,3954939.909,8567429.817,945988.6173,19719901.3,9643867.326,4592776.444,828405.1072,22594128.97,17766467.06,19409566.54,5413178.981,524094.5861,11295828.37,24729267.81,3966926.472,22658212.22,8065298.345,10490298.76,8900086.014,8209447.543,10593534.87,6039819.124,9403636.649,3946335.541,4226288.591,8158318.988,723575.7507,17260237.87,6741313.893,8417331.118,2971761.453,268243.9237,6003494.079,1175246.4,4872575.934,7880023.368,5956794.518,9823438.891,3138282.044,5976173.932,2359646.402,630734.5474,5913809.226,2325228.213,6932940.589,411840.8309,2067291.465,624922.8176,2159632.176,100523.0965,4305076.423,188278.3492,138754.5409,2811675.228,2474298.581,126447.3634,525313.3021,2428081.492,4334281.254,10219678.34,3399195.483,81448.99415,368622.7265,328013.254,2684637.98,5223387.706,474043.599,673719.1755,660332.0925,2721514.603,3204272.43,2911506.344,264455.4419,6781495.045,6836296.989,2623807.88,3112199.327,182298.3911,2630168.687,3232023.38,302692.7036,911503.4837,252319.3951,391843.9888,1318711.274,3084266.859,325457.6633,3270321.885,1536866.548,124992.4447,4585786.875,2872766.812,197031.4038,444145.5445,2321764.776,796762.4336,731762.8625,3481288.677,927331.0747,765965.8484,1305884.364,1185845.935,4639173.459,78049.44089,1361785.811,493721.7382,1455536.433,1188571.145,1031530.257,92981.08851,273270.422,1275669.522,465870.3249,439439.0553,665477.9031,1617412.567,147467.1092,225239.2927,1575246.325,472322.4454,146638.7137,1266583.212,3228234.752,133141.3962,292752.249,386554.7466,188227.1026,1085771.047,472592.8577,181245.2074,469961.8529,1262265.422,414934.6035,401675.5992,239832.3875,1378779.146,102711.0071,128146.036,645360.7302,130366.1622,692264.39,1007199.053,908489.3078,231990.2878,190258.3513,731573.9923,318644.9929,2254948.728,170256.4366,1360167.108,340500.6483,904863.0416,738167.1657,3566056.699,480319.1924,582779.4218,309148.0513,1415837.448,2406061.821,1061089.833,434956.5126,344012.924,919837.0146,94916.87781,1258737.298,851551.1381,157779.7906,82456.14926,1142038.99,124464.5769,559444.2704,474882.1654,399307.0234,1311308.662,1211809.655,93974.65469,1001402.374,1756775.929,96135.39543,993057.2909,596626.9058,271861.09,221183.1211,631405.5024,197651.7815,524357.8986,281102.5875,216709.944,131016.4541,877152.5543,463742.1998,371835.0226,353844.0942,280660.3512,74501.63884,322650.0062,162701.6918,520344.9068,253186.0953,1028348.536,503288.323,98691.32805,310298.3827,306117.6002,317438.0152,230182.1886,54961.54273,109187.0611,299506.171,204865.1689,209422.5093,154802.2219,324225.7899,67201.79136,199572.4855,190176.9749,49117.19077,426361.7649,108881.7464,423054.2048,228389.5455,137433.047,499256.6712,609297.977,123600.3914,248552.0611,218646.0302,104823.7272,632508.3916,79989.71913,121511.9643,99486.11712,210815.8353,103894.2772,115781.6385,72872.42665,131402.1253,226226.2153,85134.3303,153819.6847,200467.4189,44130.28541,113521.0788,139243.7581,114203.8742,296546.5522,46391.53462,61182.28116,43375.25523,283899.8698,69275.71998,184862.4064,189118.5346,98308.41231,126207.2478,57422.83858,125379.7164
0-0915b,711914839.3,244757983.6,100770274.4,86675396.94,122618423,302017.0579,509747182.2,133654283.8,294545.3172,332034.5314,54125586.97,202626.4791,151921782.3,27329451.34,129997788.4,13048328.22,42046976.63,81980163.8,17677657.16,75420999.77,42813120.44,41507139.78,16201967.63,4578902.189,38436518.13,23824804.3,39159313.1,149254549.4,411115.7484,20555397.92,1473138.086,23929100.99,37683.02448,20371245.55,231830677.6,37315.90154,41297690.83,15623090.81,168671.1743,112915606,25616928.44,34642054.33,3984851.877,20834843.62,12621174.04,84402.88325,77873650.73,412255.8201,20242036.35,3253547.58,43112945.86,67172.47285,20183825.72,23709759.38,25297297.8,16628576.13,35754770.66,239258.0131,63797.17805,19319659.25,5386089.396,37699064.74,15265886.21,5012567.192,13707559.7,13883327.32,15211349.69,19418899.8,8761488.932,148988.4384,4877273.73,13648185.07,2123273.462,11415925.23,4255053.661,19832428.19,13609349.61,10566609.2,40600459.92,11582219.16,3168730.953,14106914.77,1610619.803,763507.2321,10099122.04,708463.8351,23835582.06,8244531.983,3199533.293,565155.6795,9811549.731,14284905.81,10595162.57,5017406.985,586955.6454,12347933.45,11528318.41,2988200.663,7482041.781,3556977.119,8586190.163,11702869.43,6131474.506,4019033.372,4479694.256,2817819.73,3427158.833,3389599.399,4241554.842,1343415.844,9253124.866,4578187.866,2490214.354,1910531.608,105772.8376,4410639.281,522252.0258,2525294.239,8467874.743,2341000.606,9451347.639,4069925.528,5613368.686,1839454.926,583681.3753,2396803.825,10793628.42,3529146.148,421648.7444,939434.3017,328822.8526,2614320.502,142961.2556,1636269.47,136940.2606,138319.0106,3249740.989,4185203.102,77665.29352,607750.9975,812522.422,3927138.314,4403206.751,3241690.21,59238.04366,4163453.367,326959.1056,2671524.886,4229359.05,519949.0404,533504.5216,326377.7512,1846708.695,2266566.024,1813859.563,322436.9435,3242503.004,2604280.266,1299272.556,2875389.713,226745.7905,4161960.185,852278.2704,391968.9455,789121.4667,303469.079,412305.9264,768697.854,1774177.082,340049.0785,1704459.659,1051746.571,81989.00419,218994.4226,2592493.528,211059.3278,418946.3004,2307532.718,540024.7792,676310.8431,2058921.312,753250.2018,304628.9525,1039923.655,990012.8084,1922213.684,99565.59973,1284099.133,376305.6225,1231826.106,932074.0426,1253034.094,94564.43957,204245.8241,1993866.468,273103.4099,585133.0355,289083,754832.7536,172283.7496,172917.9425,1154430.15,249977.628,41040.02813,1813850.236,993698.8542,106650.1622,294295.2838,416411.3697,194658.1116,1677117.014,258754.9037,140153.9461,290173.7611,889780.4309,295351.2467,245315.1223,155302.9849,1165353.304,84407.09439,97805.56738,426619.6668,139514.1484,654242.0793,637708.7991,1787518.824,237356.2737,204474.8915,574101.5561,327766.8567,2092099.473,158190.1841,1309092.043,250102.4785,441560.4112,88479.40671,1473894.669,393438.3208,551667.2766,244464.8438,885127.2505,819020.3892,907620.604,292636.6983,479964.2056,964379.6834,128459.1353,957744.522,388186.2591,105379.6855,99249.81017,533709.5105,112623.8701,570109.0821,409540.3093,208003.8046,922838.6651,940637.5327,76189.58585,818253.8226,967854.0369,21275.17297,814785.5668,670846.1865,238368.0809,123982.5338,505564.9106,139914.8951,806097.0815,175067.67,107464.262,97901.10729,476027.3701,300354.2038,197622.4018,202460.1797,177803.059,173740.4277,243395.8538,55037.26578,484185.0025,196218.4997,445181.2234,357997.871,80536.98965,179592.5092,388231.696,213963.3141,200404.7853,148888.5387,97921.07495,169217.3499,152847.8797,154370.1854,102659.9624,257434.4659,112883.9999,98998.83385,308363.6983,37280.56529,372399.4227,38054.86289,291746.5041,45747.07951,75571.89366,221612.6701,401233.3884,110499.3616,359024.4709,190621.608,270523.0316,412866.5688,39981.77563,59714.09576,119773.7879,153840.8105,82497.71934,72158.40916,106074.4521,67470.65222,172262.9355,76288.06407,67549.81238,201614.5371,53252.17848,56306.60955,141837.2501,54627.62284,228778.064,44667.55078,35483.45135,0,192179.3082,44052.42156,136049.9222,238088.0815,36485.62396,60321.88516,43539.44398,121323.6538
0-0915c,566621667.5,319429716.8,94795716.38,128460341.5,129113464.3,402265.6,88680.28707,97810245.03,732133.1403,238910.5118,67171630.47,730088.8465,258205108.2,47871081.15,144482402.3,7275651.352,53072409.75,86239231.9,16033254.84,72236145.01,53825044.78,40171309.88,14332792.9,2685642.442,41676373.93,24782894.59,43398292.59,247635582,403025.9984,25380995.27,1579018.932,33338011.71,125007.5121,17195932.27,308688127.3,115369.0398,41746049.52,14882643.22,1316808.511,17436276.92,28699788.04,49301571.07,6218398.502,25994782.08,35809143.05,229576.7426,51824821.71,554038.2514,17421467.5,6631226.739,21019236.51,37095.57506,19703307.96,28795705.79,27324261.2,17156372.47,29641959.57,206522.372,159145.1012,15404653.22,7525748.815,51955169.7,17279989.03,3914141.59,16299094.61,17386067.57,17768859.17,33012097.69,49193551.11,144015.4483,5603300.944,23595780.21,1199279.327,15547966.54,3086193.875,23583303.55,16203343.62,9684179.231,34539310.62,16572052.8,2329387.278,14678929.58,1261541.774,1681208.104,9290208.93,581641.0794,20949310.46,9056430.196,2728264.1,324528.9229,14777585.04,15205891.24,11909792.74,5470336.071,539700.5836,15091048.53,25592046.47,2485689.916,15370752.06,9181796.257,6056401.056,7258178.163,7148784.652,8636678.973,3785260.155,4449090.948,4007132.366,4136607.505,2864521.577,877958.5177,9637247.885,6352000.436,3665663.992,2158969.012,11651958.06,5193250.665,223006.2876,2143379.862,10745404.45,3660978.302,7620751.579,10256755.91,3835689.48,1631685.876,457744.3047,3663529.761,2502858.584,4996288.684,307587.4688,544098.7178,377555.3579,1941167.453,112177.876,2595488.432,86711.73384,106034.4861,4353779.104,3900870.305,51725.48506,253704.8715,1381670.589,3272234.165,3965104.798,2349316.303,82218.2593,4492490.496,264945.1331,2997394.201,4449952.699,538313.9555,597031.8959,329992.7446,3303842.68,4317087.056,4399995.526,219158.6809,1289860.902,5675934.772,966810.1495,3015411.034,192281.8117,3219107.131,1745172.021,264489.7407,633257.3601,282837.1975,337029.5728,1373707.564,1189212.462,259379.647,1635649.483,691138.6292,57943.45641,2589777.958,2183277.52,170926.6156,491423.6697,1939171.793,93259.40323,532255.4091,3633051.589,753851.3235,242640.96,1229789.12,1238847.501,975670.2821,87940.37223,1139731.146,423499.9817,1314833.209,1018055.895,1429918.663,54023.29556,156472.0949,2083154.885,117850.9205,578501.9416,351997.9887,1450658.716,250312.1102,101001.5636,1382636.16,643035.2244,40261.26249,1715721.487,2082694.316,68558.32296,211227.1882,433785.4449,62797.06734,1648312.672,404188.183,80400.6125,484943.2694,896790.1871,183045.7507,191118.6313,135053.8519,1394736.632,70064.75212,99417.67132,141889.9489,0,786471.9289,577989.8556,2325033.986,167438.9583,111180.9464,511347.7251,165352.0359,2767061.678,84728.69768,1642322.325,186024.0522,779363.584,1309853.359,1881338.645,445873.0761,451709.7628,171962.9948,1113912.599,1155740.54,952001.7858,176270.4747,421215.3749,715651.6279,145952.5309,1276159.799,910033.3715,80548.48544,109581.0037,362378.5475,113771.0279,761208.4058,485108.7498,187207.4279,1117693.2,805223.6283,90699.08839,557827.5642,1468691.816,17505.02096,577635.7468,726917.1569,157429.1468,153941.2578,658855.0537,58087.50402,901120.4028,203588.5828,83903.60267,70306.53684,317731.6288,377519.9276,275336.2786,305920.275,145292.5047,121269.5762,336377.2938,441268.4214,545831.2141,163177.1533,793481.7543,319339.428,57086.87677,189295.1071,406328.3053,313153.2781,152201.3321,158959.3179,80011.14376,155110.657,140862.409,158795.2726,100356.0865,208184.65,71635.70575,120450.2289,332363.3157,40532.76481,445991.5002,50382.52668,471769.1162,119606.5117,71656.44749,166423.588,500276.4339,110507.8282,428890.1404,160709.0176,244093.022,346722.2946,27695.04678,39399.15497,120881.4249,165063.4737,52373.32052,96539.35333,98405.19366,93584.03262,238331.1145,24845.49918,103336.3749,270077.4581,55711.31137,43346.79317,91527.5453,120910.5536,113974.6307,32310.75379,38792.10957,0,170763.0117,39286.08014,137592.0985,268653.6922,55989.19266,39439.22153,31204.0394,133910.1521
