sample,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m47,m48,m49,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m62,m63,m65,m66,m67,m68,m69,m70,m72,m73,m74,m76,m78,m79,m80,m81,m82,m83,m85,m86,m87,m88,m90,m91,m92,m93,m94,m95,m97,m98,m99,m100,m101,m102,m103,m105,m106,m108,m109,m110,m111,m112,m113,m115,m117,m118,m119,m120,m121,m122,m123,m124,m125,m126,m127,m128,m129,m130,m131,m132,m133,m134,m135,m136,m137,m138,m139,m140,m143,m144,m145,m146,m147,m149,m150,m151,m152,m153,m154,m155,m156,m157,m158,m160,m161,m162,m163,m164,m166,m167,m169,m170,m172,m173,m175,m176,m177,m179,m181,m182,m183,m186,m187,m188,m189,m193,m195,m196,m197,m198,m199,m200,m201,m202,m203,m204,m206,m207,m208,m209,m210,m211,m212,m213,m215,m216,m218,m220,m221,m222,m223,m225,m226,m227,m228,m230,m231,m232,m236,m237,m242,m243,m245,m246,m247,m249,m251,m252,m253,m257,m259,m260,m261,m265,m267,m270,m272,m273,m274,m278,m279,m280,m282,m283,m284,m286,m290,m291,m292,m294,m295,m298,m300,m302,m303,m306,m307,m312,m313,m314,m315,m316,m317,m318,m319,m320,m321,m322,m323,m324,m325,m326,m327,m328,m330,m331,m334,m336,m340
0-0909a,8834.561719,146.1184002,2593.463928,85.69084093,647.1516043,1.739162116,3.089774616,7027.803209,0.072640715,23.24215782,1186.515084,25.91859155,1413.953947,40.44562802,420.2549784,1448.284765,392.5664547,4595.656707,3440.529187,22865.45865,1817.368352,581.3452148,3393.422608,396.2611357,609.0882105,3456.045682,1731360.473,21636.49507,1.532311974,3276.742202,2832.504442,4.135437161,5136.558761,141.6994475,12.89044996,13481.6871,2908.927967,17.52221675,1414.325766,372167.4063,16177.65977,638.2946307,931.1861075,928.8903432,1073.031899,150.2146163,1050.330652,1036.163313,4.806903327,585.4904049,93.84473011,9525.55198,1083.92127,1242.309406,41.97929642,26.47349219,1067.503297,5573.844606,1209095.08,173330.6772,404.5045741,1167.471049,1192.076998,1291.768757,13.71875958,2004.373473,1732.075351,1746.368674,4344.781851,942.6642009,1045.396608,741.9770478,2210.676175,7050.658417,179.2335988,1091.018841,300.7462712,436.8376303,642.1393518,247.2937029,306.4862367,4888.576507,319.5787687,461.3153596,325.4090103,1400.796723,4166.523004,186.6605945,1039.150364,11935.33547,4177.711569,590.5829217,645.6765674,4464.997711,1271.190679,401.9515433,903.4521328,1038.972026,769.630082,2407.782041,85.41488478,3877.436805,4900.328263,1213.44438,4450.868791,615.9310559,722.5436204,934.0087689,951.6354371,1414.574714,78.70262779,2555.739388,160.4247747,1554.186144,31.33389111,937.7071099,320.699727,470.3247217,52.74641961,1260.762001,47.9779621,1163.381371,56927.69734,126.0156058,1539.536065,1320.14951,209.7830028,2.92224701,386.0460022,1381.415696,8550.763567,1635.875852,1407.123113,1625.823341,1322.970907,2297.49035,572.3795503,1568.707674,492.0144827,480.2634944,515.3135393,509.2963016,4893.907553,141.1138917,1010.382293,117.1442837,1052.941204,4189.715076,1395.669274,5957.710241,31.30408536,6093.734878,1384.801503,623.0758955,3888.10037,1709.544347,470.1465549,3158.588724,426.995914,346.4646917,1837.025819,961.1860135,1556.81653,1170.797402,2916.788913,8307.110827,480.8317339,388.5064645,661.2742255,3350.436305,487.3290635,1937.153007,157.0515378,255.9334255,386.0694484,2077.691139,386.1319902,368.061901,78652.10111,1098.509506,1093.114897,349.6912254,4894.509423,1239.119523,892.3514073,339.8803042,6937.11478,2470.416637,2584.576358,711.043053,132.7405032,419.3021035,887.6575224,8084.927404,3852.624142,20010.34097,6570.815615,354.0855575,1111.062971,376.6599917,951.9444705,663.8003463,8435.886345,241.2870474,550.3035504,146.7234376,4509.935577,1053.749256,10477.63173,2895.596287,2615.751227,2266.471475,3309.644169,600.0767064,3975.160315,2300.161942,1033.135072,810.8350626,324.5107861,3276.335115,2291.051008,2893.150638,800.2802557,470.475863,593.9419933,4223.215657,4038.862092,414.4211608,553.3340211,447.4219903,1606.826568,269.5529821,3611.131277,32866.17284,12623.35606,4868.560957,3516.885089,6081.777612,1430.901949,855.4573727,838.371419,397.9618456,1704.832821,1379.164766,964.445629,856.1311217,28979.76731,961.2678904,3664.38048,752.9817032,3419.852302,3045.531956,907.6114909,641.4020289,22391.13008,18351.11195
0-0909b,4338.159402,73.23878076,1787.221163,39.32484676,1830.303536,110.2564366,2.047619477,3685.682267,331.6866985,7.529489362,13677.18075,20.28512863,2082.440183,14.08117197,258.3393817,1753.922525,1165.398474,8873.501643,2890.396664,127674.9803,3879.411237,1583.059402,2404.308716,1100.817157,2012.634582,58965.50629,5058058.126,21236.41836,4.701313693,1203.975804,873.3862532,3086.082209,4110.121546,51491.09015,3358.484484,68290.32693,1683.366498,19.46258405,1078.477707,1143439.846,9245.726738,1376.263182,934.3501707,952.8803865,1318.106187,98.11314955,1076.469344,1087.973488,6.864179288,232.1821663,76.51066322,6844.326991,1069.349878,1854.462676,218.304298,16.79839421,1181.034141,14962.01518,3012383.199,3462363.828,691.0106607,1112.02438,1098.635173,1626.109412,13.98290854,1358.309752,3319.633619,2969.074467,9490.00722,952.8895626,1402.425263,885.0836223,687.8617659,5362.803081,82.05367027,1332.261255,340.1334955,2068.279801,608.1923962,247.9783829,111.1653812,5243.663696,139.4822649,669.3596598,2415.367075,1480.434487,2350.427234,158.4941329,763.721045,4325.448382,437.7012811,2262.50003,850.2712917,1710.179386,2449.85744,2155.158382,819.5796593,3156.273734,387.2109285,1842.165331,8430.013762,444.035034,7880.668073,1490.087583,1628.923341,1498.369203,3379.159116,1452.923481,1650.02244,1288.235772,39.29880577,3447.117571,199.1174964,1480.218444,130.5996639,2160.237345,198.7388873,419.4657713,23.54685919,854.8614303,30.7565349,7519.424895,181667.3714,49.69009289,1395.665301,3109.371536,265.4282345,5.007772527,993.7283551,1308.377967,26562.10366,1432.425272,775.5133735,752.8122948,1421.761921,2462.744567,354.0093561,1270.693666,315.9674034,932.8398561,372.9159464,369.7620176,75218.54067,162.6170247,2976.771296,78.14054734,1136.161579,1139.319436,1200.827792,7238.821564,43.7719559,3603.22762,161.0960848,942.9444865,2744.879786,3651.975476,460.0721018,980.8919442,147.1232145,525.4112216,7639.460878,554.8515276,1441.981842,2060.247248,1020.352245,8178.107837,413.9398263,1090.714773,1471.089495,1059.882203,4274.498431,1263.241104,296.5613596,622.8895159,210.8738817,8565.210554,240.0446943,295.2304219,171722.6361,521.5317719,326.2576134,535.8096328,2405.653165,1386.805497,699.0128554,83.45953652,8704.738644,1382.499785,2855.500241,629.4652513,213.317714,1391.57034,649.0207327,21082.78389,271.1724543,4562.734906,11475.77098,212.6832934,1663.519473,1415.469489,318.1849724,745.784114,8773.320682,286.0540028,2031.287092,98.04895848,3944.695711,683.2186713,3798.419903,9183.556808,693.8532524,2027.82141,8425.133564,124.9752593,1132.580998,1525.137978,427.2435608,1129.789368,989.9555467,1608.045801,5553.516666,3911.517188,420.9051113,452.5532601,734.4032345,758.7341364,1438.416809,850.2945045,2414.479534,342.2637096,627.8847764,959.9535956,945.1152331,13995.76409,7385.430174,395.3107304,1033.460428,6056.305647,2472.092862,846.6669221,390.0242186,536.4691058,270.6196559,3220.789993,1875.795604,3919.309562,44833.74578,690.2308278,1753.72611,150.099586,2920.615609,3379.839394,588.7908889,1085.722802,31492.62579,17152.92592
0-0909c,12981.57852,145.807657,2389.222246,90.51072111,905.0561007,1.015848663,1.859724861,6332.52051,0.521855163,7.189329824,1193.177731,13.04077437,624.7326911,53.64353771,266.896058,6996.857046,697.3948514,5610.481151,2305.657924,14376.50971,1831.204691,627.1927409,2273.469839,2829.739367,748.477219,1573.390792,665717.3678,11444.41832,6.59848278,2952.340866,1161.100384,1.967291944,4585.020702,126.6873998,3.684790925,9136.642327,2750.464456,118.3672169,765.5972537,191528.143,7043.172793,684.450985,676.9627966,967.8995476,1419.208804,194.1929958,1454.823172,553.9627039,23.74255409,576.1894453,77.01088801,5932.958292,976.3185353,587.8288855,42.67261731,5487.972683,1129.74474,622.5975616,672538.8418,4149.216393,913.4883052,1154.86285,954.9745097,4522.584169,3.986775357,1100.577282,7265.173502,1986.712494,3550.701831,931.5179678,2658.243125,642.5973531,1856.286142,5736.555676,101.9452302,1119.939236,3015.348526,922.7009233,531.3379714,258.773244,391.6101494,3238.168026,359.9998626,1200.147623,2521.232629,674.2318564,2513.254907,311.4811142,580.9803264,9348.2465,3572.707403,737.6854717,526.5313755,1065.110619,1250.175793,458.9226892,959.9038452,2328.294341,514.9133591,826.8463565,61.07430954,2856.685007,4655.447008,826.9653706,1391.851944,1650.177212,501.226828,1231.673278,541.4159794,1958.152423,43.84323056,3128.56406,128.9972655,1048.224342,133.7503012,453.8865653,204.7308161,192.5254163,35.18995604,1317.76054,39.76584857,2007.202332,28403.01893,89.74237593,1619.191512,2187.253192,318.0587721,6.649329169,593.7635042,1416.918424,10333.90683,2019.182266,1492.602328,1603.448246,1973.010021,1707.226589,425.3986267,1534.086192,550.0154395,770.7580713,667.3958556,340.6313708,9713.423753,421.8970154,882.1219324,126.6069744,1440.614339,2099.756133,1793.861647,3718.688083,10.91056977,4891.582899,801.6056775,536.6039135,518.4243598,1614.596658,464.7096535,1945.84186,225.5580298,334.1877427,2410.066982,994.2117953,455.5933517,1599.234125,1488.677026,8860.996136,317.3979227,610.2457576,483.2960801,1545.677388,523.9359199,2166.424068,81.84779028,374.5382333,324.4473245,2333.83729,228.9669064,152.9749268,27788.87549,972.5194797,858.0790246,619.7356224,2147.990451,963.5616355,381.0363556,343.014711,2997.78324,1217.530239,3128.348499,529.6667516,92.75395523,192.5410029,324.3130184,6978.006248,26486.26066,7358.72729,4897.285922,429.5211385,2349.713895,821.6005637,243.9050797,504.8362511,10263.85019,302.4409565,593.8007245,100.8843506,4225.297858,620.1874244,8829.426076,3822.841945,1575.372988,2597.472911,3737.413153,237.5994111,248.3582566,1454.614222,1509.859012,428.6123456,207.2301476,1955.965087,3796.845251,2687.761181,383.0818251,271.7909838,221.2565228,1051.799622,2148.91767,589.7274397,486.3108598,261.3246738,1671.631985,206.9728006,2213.599592,49401.20096,9478.730987,1803.953332,1741.255844,7161.815975,1737.731439,652.7331482,909.4716249,430.2725615,896.4840341,1355.901634,835.5457202,586.9434274,37018.82626,961.4290424,1913.227436,560.6586958,1509.671217,984.3075537,613.7091011,478.52394,20720.50114,12514.87599
0-0915a,13.6769765,234.9329787,3238.524244,158.3792146,1129.06867,493.8973069,6973.229454,6758.979391,295.3933862,15252.48821,1314.08724,26.05811056,1225.782255,114.7870698,0.070537363,3966.068952,57.21621548,6422.159565,3817.392174,14791.9936,2091.857667,562.1775283,3707.4907,1645.269997,974.023399,6093.168499,588124.4762,6085.929226,44.27877144,6375.727866,4760.117042,2.344794401,7547.389615,143.0158408,2.011720566,9652.89059,3838.702196,43.32558134,4683.747886,177864.33,9625.296064,580.7901189,816.8479208,151.5533312,1241.289357,304.3304505,890.4063124,716.0187103,1.10536849,341.916908,472.2013415,11664.39448,814.165651,678.3247362,487.9993071,10.15812333,960.1409901,1187.674743,591863.2771,4083347.808,620.3473455,960.0766752,803.2247661,1178.242346,18.99960998,2044.593964,3381.320302,2062.702115,4453.493806,845.956627,2213.061926,659.348395,2844.174963,6588.513475,163.6589137,941.4142398,2016.031866,1053.94642,741.1867599,805.9266522,702.7111032,3518.004946,592.7705196,416.9993904,1343.01435,1129.512124,4520.607315,885.5950083,531.248888,10595.0427,2401.005237,1112.664133,650.9568187,5768.078725,1453.850286,2702.994318,592.5126503,4951.163365,386.0035094,5509.314891,198.2054027,15207.91583,8721.125533,1070.910957,5315.228781,1413.065281,564.4689656,1239.311316,713.5395788,1716.131767,170.2760342,1974.72076,255.9870002,1371.820357,284.9830262,917.7785934,179.2387833,175.934966,112.894461,335.3389811,7.613084478,2103.60547,27084.17853,223.5015553,2084.252667,4238.178822,593.0464403,5.064250041,54.5160527,1532.138739,11928.4172,1297.115904,1330.474843,1748.612573,1961.963408,1309.793934,619.6583027,1466.932115,1576.617082,1024.201718,523.4957787,314.0507983,8613.998782,254.0926276,1374.282948,124.8069094,1132.392892,5570.979772,1082.661574,4778.222302,23.41544121,6084.510411,489.0310137,971.4564547,5473.088412,2644.699803,588.901903,2744.499372,797.3329409,293.0015932,2666.094201,1008.222397,825.9090884,1223.68978,1987.344876,9411.526741,593.8018794,622.1512774,625.9900044,1606.816967,988.9567522,2112.758748,126.9007581,465.2869427,487.4962352,4452.615723,241.500534,276.6626164,26836.44517,1133.78798,1079.967646,543.2417777,3487.217962,1856.258066,825.0232923,448.7155045,9836.667171,1373.308722,4883.264876,512.2308312,200.6810608,241.753364,525.4169752,8491.186436,15988.2453,5033.580139,8243.078651,790.3735321,1490.841607,660.8168088,357.0710373,381.7592228,15386.57824,209.8775537,1061.6914,136.311572,3777.877563,899.7327882,9079.36975,4756.468044,2874.776661,5518.282676,4412.759721,285.916495,5999.735316,2187.946882,622.8983883,437.1760093,505.1741852,3404.356855,4916.317634,3621.289549,768.6389463,256.8711876,699.6442257,2573.347097,3923.636229,810.4041206,1155.30082,344.1981917,2380.806631,390.7145029,5917.843283,61730.01639,12577.29662,902.0458382,2439.434474,7746.932122,1848.898306,688.6322107,474.5281588,343.5602141,1017.598621,1555.247435,675.858567,734.6881532,44352.58058,528.7547022,2718.348954,620.5399965,1970.681906,1254.940372,1316.385104,972.1915915,15503.51992,10353.86054
0-0915b,6299.876302,110.7050538,2438.033698,71.22592975,900.0394238,0.689374877,7723.48874,5924.091149,0.354348972,5.722819415,1145.098599,6.357389906,519.4810864,34.27093324,386.6011027,3889.108034,340.531664,4683.193724,3195.749121,25336.20475,2682.122563,587.6203224,3194.780208,2049.416848,893.8320514,5983.056008,590100.1893,22278.07956,29.07671082,1442.086087,2324.433043,2.272193231,5617.622005,53549.06677,1.487497792,14732.54692,2987.093981,1.853146733,3165.506081,199933.6956,10425.19684,714.4721093,843.3120764,596.9865615,1731.8971,114.0256083,1073.887042,2141.1138,0.56936439,475.6071411,341.3716534,10974.22132,1599.99277,1055.524326,319.6047094,9.554200361,1398.592506,3611.165419,749144.2685,2401006.089,768.8154397,1116.461159,1195.000718,609.5761245,19.74004467,1145.704146,3244.406792,2012.069907,2942.621884,937.2265069,2124.8135,605.8057241,2849.392474,4884.550385,165.6650819,1046.40965,1390.508009,1466.433522,732.0735449,686.2817286,286.8291833,3140.715513,257.4367932,406.8961146,1531.987043,500.4441188,3841.060629,257.6416999,526.2555269,9095.66355,2931.150052,812.5404648,573.2660538,2472.61513,1275.189148,1403.225078,1200.898496,2042.807046,291.5330694,2415.103922,81.16787217,7313.812641,4509.072441,976.0502806,2387.876333,1361.78377,957.2210893,1290.887825,717.3898149,1739.00835,58.17035703,8023.864197,112.8049533,1623.82196,117.2275496,457.3910761,226.6660383,246.5192591,39.74431247,277.4036095,7.225773523,2484.02451,46004.17298,134.4571337,2703.417348,1491.349965,551.9328649,4.576609104,580.2013476,1565.841303,9775.943147,1580.031134,1050.260199,1168.412414,1479.487857,1026.317539,270.4060482,1717.265346,746.2772727,430.36556,369.8677673,354.4938288,14302.19525,63.43863853,1689.746631,143.3852838,1716.627945,3316.148406,1716.869448,3565.886323,17.25474123,5474.129573,440.2523473,856.2980469,3073.771244,1823.539265,464.5414418,1699.076769,428.3235925,416.1759417,4014.972982,682.4301955,1002.005707,1509.682507,1898.129555,11102.98786,252.0422433,279.3786201,746.1433128,1898.773423,895.5789799,964.1583036,35.66620985,163.2229995,429.7574673,4363.823875,261.7256959,320.0138899,97869.23684,627.1913072,829.3263746,430.2690212,2888.54794,989.4111077,862.7657513,357.2647968,7246.102764,1469.571387,2856.604463,1091.281615,245.4877496,364.2245654,621.2120751,7462.968323,15808.24749,604.0791792,3445.085334,328.6017429,1103.897683,1074.958791,366.0412297,589.7093234,6397.568818,302.8193061,660.4178755,129.3696482,2610.989992,829.9518317,5682.110691,3506.943131,2563.598666,3283.355572,2096.937741,209.6957881,2572.936823,1132.651449,903.3490576,371.812854,160.7987485,2911.42451,1487.576483,2898.875065,470.4519038,630.9079604,748.5075837,1415.0853,2907.120913,498.5617766,1358.628747,252.0580965,926.8473266,286.8144095,2653.570617,22972.91646,8158.589096,476.4828221,1457.130047,8390.658259,1365.775109,603.2441675,386.2652625,628.5138938,446.2769794,1359.412141,882.167404,385.3460842,19452.07614,885.507318,1358.326956,702.9976837,946.8157723,1547.187143,721.428206,620.8029008,18759.51869,11429.62653
0-0915c,5467.441686,142.9347765,2760.699084,95.10858544,1177.509259,0.256652001,1.86320168,4400.753749,1.012537709,3.628099985,1846.138454,28.19363001,1018.315134,53.59125743,454.4318076,2601.645158,423.9075485,7046.048902,4002.897491,44091.33424,4327.953373,641.868898,3849.114567,1847.815315,1318.222452,10054.92418,1124725.844,55577.74359,52.60196187,1772.48452,6148.019065,7.903346409,5206.102221,85130.18567,6.207053222,27208.22312,3665.376859,32.29812408,459.4465734,365975.6329,14138.74009,1034.322716,963.2619637,1585.642779,863.9279572,155.4901266,895.3197459,959.5494102,0.287433065,412.1246754,452.9537205,15063.0089,1398.046526,1686.669128,547.8024116,35.71977649,1076.729331,6339.543632,990947.7165,3954261.072,705.3308255,1175.700115,1891.309249,3028.406294,29.79490132,2141.441526,2392.56745,4316.958831,4432.361125,794.5106636,1405.133018,868.2840965,2350.274755,6882.051615,139.3941179,1015.310316,3326.107342,1291.41731,851.5465695,569.5063124,400.7330642,3951.19704,214.6889145,696.6774543,2450.565975,1605.857925,4638.487825,420.7692754,3214.405084,6457.166148,1711.276589,1242.489597,561.8449973,5344.680959,1971.813635,1092.520265,774.7568736,2017.999552,387.1968889,4531.340549,10390.18386,3917.774815,5541.864793,1355.829689,5392.923351,1472.430972,3979.491912,783.334039,816.3564456,1273.818416,89.22074382,1583.987977,283.0119398,1215.664006,78.60547551,492.1807534,171.0995584,242.7885546,54.4934804,169.2507845,4.871967396,2880.312485,74289.35567,89.4771163,1164.522274,1446.495774,343.3506207,6.251761324,655.5983339,1469.175643,20575.17203,1536.657867,1687.562571,1469.362284,2923.186001,2934.261014,736.6901876,1703.319897,458.6876603,1155.468928,390.0265966,384.5421842,23612.74946,119.8618033,1976.841598,110.0196812,1752.608122,2548.444609,1467.877648,2500.928563,16.16705776,4777.404516,278.4121767,894.9962318,544.7323595,4049.338497,461.8946933,1632.178134,319.2684433,424.200661,6016.218963,943.3551178,679.8487984,2217.888891,1156.148799,10032.19904,340.3899574,489.9988849,984.4748209,1575.269085,1827.960879,2750.653909,31.13621472,369.9504394,277.9814687,4646.882877,235.7268996,97.03194733,94407.02811,1279.544904,528.9153027,492.2068929,2385.899932,983.4316466,908.4194851,391.7878226,3483.520701,1257.119106,3642.566623,1844.110318,222.6726465,253.9750817,322.5544164,9581.805135,11747.90552,9807.858258,4894.816828,694.8238064,1438.767793,942.3539702,229.514963,696.705259,11051.92306,331.2980128,683.2466672,140.4715858,3392.55608,1258.418806,3697.83914,4341.573969,2139.273778,5094.499228,3409.893492,156.1450579,1647.889751,1390.077775,747.4503985,590.462839,1168.222916,3126.878838,2576.410777,3931.217142,521.1831611,684.4355999,548.8905483,1664.976891,3430.255005,672.3316596,14991.36,294.5430785,1253.371932,419.0016582,2138.056438,28569.50721,7912.40038,465.4275041,1451.181895,7387.465218,1770.022217,407.4874105,380.4992905,641.8369299,614.5663087,2259.57574,456.0690598,785.4394128,49184.45419,902.7907518,1157.773568,707.2789941,2525.599924,981.4589669,661.4853301,598.532875,31582.80467,18374.35812
0-0922a,12605.2667,183.7978117,4017.101919,125.6676752,938.4205451,361.5098328,3.305374027,6781.755639,454.0291088,10363.6699,1243.188433,0.198668435,833.0298157,79.23067606,392.3593786,1619.528607,708.0695281,5261.213742,4026.734209,27596.76268,1457.726104,562.60362,3910.522935,1635.016324,961.0385132,6737.67547,1087491.105,5978.286136,38.97213229,3948.612883,8375.109898,5.908855263,7300.291999,151.9455062,6.387876939,16381.3467,4721.10757,281.5735316,1942.461637,268674.7029,12764.14906,544.6055778,1699.611656,1177.189183,1189.617124,167.2804423,1342.892125,623.18981,0.653280155,405.35446,488.54663,13738.51748,1537.233733,664.3500479,229.1458783,7308.214889,3055.899706,373.7593114,722375.0031,49451.02159,607.328175,1122.812432,1041.22385,723.439759,20.51595338,1273.861199,1123.078868,1360.432575,4189.38824,822.2180484,1556.595346,658.92762,4056.644348,7145.982262,195.570988,1133.28329,553.0746913,692.0146231,395.9270614,639.4665029,801.4053179,3202.985261,270.8902465,435.0820935,1222.989747,677.2642196,4761.814424,716.3147038,3119.261631,11450.7588,5948.689285,920.6795337,427.754984,9882.585613,1282.556922,1203.776819,596.2275709,2045.87941,425.3083434,8970.837091,187.1938491,27936.01161,10212.17308,1064.631533,10140.93607,2398.752241,1014.096484,863.5441958,739.9291081,997.3334216,124.2554904,3560.206106,307.7021985,1199.341465,58.02100838,657.0855759,140.8542745,219.0851916,95.37640921,261.8917032,38.49684272,3206.689532,62646.30424,129.9794129,1305.370574,2010.418499,960.2783836,3.515129348,698.2506567,820.6440849,8776.227426,2000.100712,1342.023042,1797.992083,1468.536988,2484.384853,611.5033457,1039.943923,1650.550313,639.7697968,679.8981682,396.2175979,7676.669696,218.2642645,2164.080365,212.4044268,1786.893681,4922.235991,1250.334794,5337.65828,19.10960139,6046.965874,1425.670454,745.9463168,5412.19137,3321.451601,602.1737972,2236.879239,130.9090212,207.6962348,1608.476058,993.7673392,648.9957008,1081.197881,2214.519947,6600.25324,504.1123352,406.3857132,572.9276357,1891.032475,795.7604369,2126.600224,154.3815137,304.9615273,803.8147016,7809.370122,449.2604087,183.5296285,55099.66483,1282.481374,803.3605806,332.8757179,3656.568594,1543.537269,954.9103422,522.5943937,8198.595156,1203.300502,4938.519666,457.3657295,209.0040325,191.6638771,341.5173349,7639.336683,5931.55956,12172.14051,8061.782196,372.3080154,2479.132059,659.8496196,586.4159964,632.6083388,15790.46658,196.1205391,1125.771858,186.1778428,3520.966115,722.2602477,7018.18884,3655.490743,3889.393643,8112.472597,2689.217786,241.8227096,1812.740162,3390.640379,1621.731259,524.3198152,611.5065081,3933.950998,2849.567951,4194.635043,689.7278856,340.8961426,752.4763754,2244.1543,4834.904527,602.8186246,1047.592138,438.6520144,1915.531461,346.8803593,4717.529723,51403.88277,12541.56751,1385.504237,2232.512611,6479.205279,1749.800067,1038.259875,1057.666765,443.7195397,1254.356271,1308.235603,283.0127494,847.6550941,34733.19416,632.8206003,2649.787085,706.0608312,4089.256662,2048.139388,948.7745176,781.9814968,17767.87743,17978.2894
0-0922b,13854.0947,288.2530129,3298.597886,226.7409843,453.2660728,1.224807964,3.844938695,6620.906647,1.079110716,11.69004638,1215.103528,249.337457,1560.606785,160.6646385,395.0827215,2922.071878,574.5713199,11413.13053,3522.112155,16388.15264,2148.555162,597.3567211,3442.256998,2184.414818,372.381917,446.1076351,562850.8641,9693.237078,34.95260392,10949.25627,19687.60047,3.542388542,6537.705354,125988.9175,6.535792641,11293.00064,3905.207662,0.248496435,2022.088781,166487.6535,25422.71151,582.790665,523.4886928,1638.611573,942.7682224,331.5183262,1842.412042,592.2707359,0.673439207,302.1853023,421.5788964,28072.46132,1554.209867,481.3426807,502.8560047,42.50895225,823.5540407,3739.412066,517757.2768,163204.3793,845.2538743,929.729164,6614.099892,975.9238329,10.03103883,1376.886001,2312.864487,4339.49146,3382.723878,554.6414456,1655.710428,540.3412278,2192.328368,14280.59059,177.0195573,1135.149143,1130.419457,960.1881759,415.9906351,671.7627641,971.9917229,2245.869042,511.0404744,857.9016978,1907.542455,335.7713841,3967.871582,1190.510839,380.385509,10171.53329,3263.742207,422.1492191,410.8906637,8127.083047,1320.914033,2115.684603,685.8145583,6357.090665,364.9628802,8863.021603,353.6321814,15382.40966,8916.7988,962.3534301,29368.21267,2070.84702,635.8274885,657.5990795,780.6251882,1421.268477,221.9918685,1938.631586,288.5459156,873.4311717,360.9386774,1040.862745,166.971041,228.9379156,150.5824753,323.0290374,33.57378285,1139.736823,32799.67692,231.263757,1206.546997,2193.744914,1759.360566,3.819613649,475.5146499,1017.105275,21893.24649,1199.831543,1365.246683,1353.043096,1947.594161,451.1111306,1440.273089,1168.969299,787.2967818,833.7781819,782.8835346,456.6024206,15711.03266,306.6764464,1853.694325,80.75008919,858.7742418,5026.169024,977.8096092,5398.156844,12.17962466,5976.972541,319.7474737,1002.180943,332.0296189,3336.419393,554.9729969,1550.819236,485.9779683,289.6220222,5154.528734,814.8344049,695.1851785,823.2617726,1548.651656,9442.500942,2202.851806,413.7376493,689.3429617,1652.011213,557.6802134,2350.115209,105.2049904,433.5274581,890.6334973,7099.907204,263.2067351,181.969311,28134.54208,5077.7305,769.2166151,359.9090136,2795.346432,1626.007654,741.5492189,591.5268337,7936.174527,1121.54824,3976.565678,596.7759318,228.3443268,181.9457558,562.3597557,6871.94266,8339.225019,955.2341551,3357.824197,308.6149396,1676.379187,1874.278387,482.3173815,331.7820507,19945.41836,198.3641094,1104.957311,168.4618399,2367.195963,824.3837214,7870.512458,3535.175241,2790.67501,7134.93884,3240.464082,310.2263368,1883.813473,3970.204849,762.6212465,90.06286363,1060.911717,3009.970338,1886.581121,3388.004599,714.7229282,393.6354198,841.9725402,2564.433373,3827.636162,568.8906197,1036.06158,417.5669632,1488.375432,113.8089892,4790.898129,169057.4848,11902.89444,1072.886426,1394.503373,8117.894399,1487.406728,1332.380895,236.0031327,447.901948,640.9918118,1388.114097,621.7894445,539.1499226,17451.40661,899.9194223,1607.633184,4263.432749,3562.621944,1188.847579,1157.790532,859.5083786,32136.94873,9975.379415
